TIME	Bottom                   
7185.00	7.49
7186.00	7.48
7187.00	7.48
7188.00	7.48
7189.00	7.48
7190.00	7.48
7191.00	7.48
7192.00	7.48
7193.00	7.48
7194.00	7.48
7195.00	7.48
7196.00	7.48
7197.00	7.48
7198.00	7.48
7199.00	7.48
7200.00	7.48
7201.00	7.48
7202.00	7.48
7203.00	7.47
7204.00	7.47
7205.00	7.47
7206.00	7.46
7207.00	7.46
7208.00	7.45
7209.00	7.45
7210.00	7.45
7211.00	7.44
7212.00	7.44
7213.00	7.44
7214.00	7.44
7215.00	7.44
7216.00	7.44
7217.00	7.44
7218.00	7.43
7219.00	7.43
7220.00	7.43
7221.00	7.43
7222.00	7.43
7223.00	7.43
7224.00	7.43
7225.00	7.43
7226.00	7.43
7227.00	7.42
7228.00	7.42
7229.00	7.42
7230.00	7.41
7231.00	7.41
7232.00	7.40
7233.00	7.40
7234.00	7.40
7235.00	7.40
7236.00	7.39
7237.00	7.39
7238.00	7.39
7239.00	7.39
7240.00	7.39
7241.00	7.39
7242.00	7.39
7243.00	7.39
7244.00	7.39
7245.00	7.39
7246.00	7.38
7247.00	7.38
7248.00	7.38
7249.00	7.38
7250.00	7.38
7251.00	7.38
7252.00	7.38
7253.00	7.37
7254.00	7.37
7255.00	7.36
7256.00	7.36
7257.00	7.36
7258.00	7.35
7259.00	7.35
7260.00	7.35
7261.00	7.35
7262.00	7.35
7263.00	7.35
7264.00	7.35
7265.00	7.36
7266.00	7.36
7267.00	7.36
7268.00	7.36
7269.00	7.36
7270.00	7.36
7271.00	7.36
7272.00	7.36
7273.00	7.36
7274.00	7.36
7275.00	7.35
7276.00	7.35
7277.00	7.35
7278.00	7.34
7279.00	7.34
7280.00	7.33
7281.00	7.33
7282.00	7.33
7283.00	7.32
7284.00	7.32
7285.00	7.32
7286.00	7.32
7287.00	7.32
7288.00	7.32
7289.00	7.33
7290.00	7.33
7291.00	7.33
7292.00	7.33
7293.00	7.33
7294.00	7.32
7295.00	7.32
7296.00	7.32
7297.00	7.32
7298.00	7.32
7299.00	7.32
7300.00	7.31
7301.00	7.31
7302.00	7.31
7303.00	7.30
7304.00	7.30
7305.00	7.29
7306.00	7.29
7307.00	7.29
7308.00	7.28
7309.00	7.28
7310.00	7.28
7311.00	7.28
7312.00	7.28
7313.00	7.28
7314.00	7.28
7315.00	7.28
7316.00	7.28
7317.00	7.27
7318.00	7.27
7319.00	7.27
7320.00	7.27
7321.00	7.27
7322.00	7.27
7323.00	7.26
7324.00	7.26
7325.00	7.26
7326.00	7.25
7327.00	7.25
7328.00	7.24
7329.00	7.24
7330.00	7.24
7331.00	7.23
7332.00	7.23
7333.00	7.23
7334.00	7.23
7335.00	7.23
7336.00	7.23
7337.00	7.22
7338.00	7.22
7339.00	7.22
7340.00	7.22
7341.00	7.22
7342.00	7.22
7343.00	7.22
7344.00	7.22
7345.00	7.22
7346.00	7.21
7347.00	7.21
7348.00	7.21
7349.00	7.20
7350.00	7.20
7351.00	7.20
7352.00	7.19
7353.00	7.19
7354.00	7.18
7355.00	7.18
7356.00	7.18
7357.00	7.18
7358.00	7.18
7359.00	7.18
7360.00	7.18
7361.00	7.18
7362.00	7.18
7363.00	7.18
7364.00	7.18
7365.00	7.18
7366.00	7.18
7367.00	7.18
7368.00	7.18
7369.00	7.18
7370.00	7.18
7371.00	7.17
7372.00	7.17
7373.00	7.17
7374.00	7.16
7375.00	7.16
7376.00	7.15
7377.00	7.15
7378.00	7.14
7379.00	7.14
7380.00	7.14
7381.00	7.14
7382.00	7.14
7383.00	7.14
7384.00	7.14
7385.00	7.14
7386.00	7.14
7387.00	7.13
7388.00	7.13
7389.00	7.13
7390.00	7.13
7391.00	7.13
7392.00	7.13
7393.00	7.13
7394.00	7.13
7395.00	7.13
7396.00	7.12
7397.00	7.12
7398.00	7.12
7399.00	7.11
7400.00	7.11
7401.00	7.10
7402.00	7.10
7403.00	7.10
7404.00	7.10
7405.00	7.10
7406.00	7.10
7407.00	7.10
7408.00	7.09
7409.00	7.09
7410.00	7.09
7411.00	7.09
7412.00	7.09
7413.00	7.09
7414.00	7.09
7415.00	7.09
7416.00	7.09
7417.00	7.09
7418.00	7.08
7419.00	7.08
7420.00	7.08
7421.00	7.07
7422.00	7.07
7423.00	7.06
7424.00	7.06
7425.00	7.06
7426.00	7.05
7427.00	7.05
7428.00	7.05
7429.00	7.05
7430.00	7.05
7431.00	7.05
7432.00	7.05
7433.00	7.05
7434.00	7.05
7435.00	7.05
7436.00	7.05
7437.00	7.05
7438.00	7.05
7439.00	7.05
7440.00	7.05
7441.00	7.05
7442.00	7.05
7443.00	7.05
7444.00	7.04
7445.00	7.04
7446.00	7.03
7447.00	7.03
7448.00	7.02
7449.00	7.02
7450.00	7.02
7451.00	7.01
7452.00	7.01
7453.00	7.01
7454.00	7.01
7455.00	7.01
7456.00	7.01
7457.00	7.01
7458.00	7.01
7459.00	7.00
7460.00	7.00
7461.00	7.00
7462.00	7.00
7463.00	7.00
7464.00	7.00
7465.00	7.00
7466.00	6.99
7467.00	6.99
7468.00	6.99
7469.00	6.98
7470.00	6.98
7471.00	6.97
7472.00	6.97
7473.00	6.97
7474.00	6.96
7475.00	6.96
7476.00	6.96
7477.00	6.96
7478.00	6.95
7479.00	6.95
7480.00	6.95
7481.00	6.95
7482.00	6.95
7483.00	6.95
7484.00	6.95
7485.00	6.95
7486.00	6.95
7487.00	6.95
7488.00	6.94
7489.00	6.94
7490.00	6.94
7491.00	6.94
7492.00	6.93
7493.00	6.93
7494.00	6.93
7495.00	6.92
7496.00	6.92
7497.00	6.91
7498.00	6.91
7499.00	6.91
7500.00	6.91
7501.00	6.90
7502.00	6.90
7503.00	6.90
7504.00	6.90
7505.00	6.90
7506.00	6.90
7507.00	6.90
7508.00	6.90
7509.00	6.90
7510.00	6.90
7511.00	6.90
7512.00	6.89
7513.00	6.89
7514.00	6.89
7515.00	6.89
7516.00	6.89
7517.00	6.88
7518.00	6.88
7519.00	6.87
7520.00	6.87
7521.00	6.87
7522.00	6.86
7523.00	6.86
7524.00	6.86
7525.00	6.86
7526.00	6.85
7527.00	6.85
7528.00	6.85
7529.00	6.85
7530.00	6.85
7531.00	6.85
7532.00	6.85
7533.00	6.85
7534.00	6.85
7535.00	6.84
7536.00	6.84
7537.00	6.84
7538.00	6.84
7539.00	6.84
7540.00	6.83
7541.00	6.83
7542.00	6.83
7543.00	6.82
7544.00	6.82
7545.00	6.81
7546.00	6.81
7547.00	6.81
7548.00	6.81
7549.00	6.81
7550.00	6.81
7551.00	6.81
7552.00	6.81
7553.00	6.81
7554.00	6.81
7555.00	6.81
7556.00	6.81
7557.00	6.81
7558.00	6.81
7559.00	6.81
7560.00	6.81
7561.00	6.81
7562.00	6.81
7563.00	6.80
7564.00	6.80
7565.00	6.80
7566.00	6.79
7567.00	6.79
7568.00	6.78
7569.00	6.78
7570.00	6.78
7571.00	6.77
7572.00	6.77
7573.00	6.77
7574.00	6.77
7575.00	6.77
7576.00	6.77
7577.00	6.78
7578.00	6.78
7579.00	6.78
7580.00	6.77
7581.00	6.77
7582.00	6.77
7583.00	6.77
7584.00	6.77
7585.00	6.77
7586.00	6.77
7587.00	6.76
7588.00	6.76
7589.00	6.76
7590.00	6.75
7591.00	6.75
7592.00	6.74
7593.00	6.74
7594.00	6.73
7595.00	6.73
7596.00	6.73
7597.00	6.73
7598.00	6.73
7599.00	6.73
7600.00	6.72
7601.00	6.72
7602.00	6.72
7603.00	6.72
7604.00	6.72
7605.00	6.72
7606.00	6.72
7607.00	6.72
7608.00	6.72
7609.00	6.71
7610.00	6.71
7611.00	6.71
7612.00	6.71
7613.00	6.70
7614.00	6.70
7615.00	6.69
7616.00	6.69
7617.00	6.68
7618.00	6.68
7619.00	6.68
7620.00	6.68
7621.00	6.68
7622.00	6.67
7623.00	6.67
7624.00	6.67
7625.00	6.67
7626.00	6.67
7627.00	6.67
7628.00	6.67
7629.00	6.67
7630.00	6.67
7631.00	6.67
7632.00	6.67
7633.00	6.67
7634.00	6.66
7635.00	6.66
7636.00	6.66
7637.00	6.65
7638.00	6.65
7639.00	6.65
7640.00	6.64
7641.00	6.64
7642.00	6.63
7643.00	6.63
7644.00	6.63
7645.00	6.63
7646.00	6.63
7647.00	6.63
7648.00	6.63
7649.00	6.63
7650.00	6.63
7651.00	6.63
7652.00	6.63
7653.00	6.63
7654.00	6.63
7655.00	6.63
7656.00	6.63
7657.00	6.63
7658.00	6.62
7659.00	6.62
7660.00	6.62
7661.00	6.61
7662.00	6.61
7663.00	6.60
7664.00	6.60
7665.00	6.60
7666.00	6.59
7667.00	6.59
7668.00	6.59
7669.00	6.59
7670.00	6.59
7671.00	6.58
7672.00	6.58
7673.00	6.58
7674.00	6.58
7675.00	6.58
7676.00	6.58
7677.00	6.58
7678.00	6.58
7679.00	6.57
7680.00	6.57
7681.00	6.57
7682.00	6.57
7683.00	6.57
7684.00	6.56
7685.00	6.56
7686.00	6.55
7687.00	6.55
7688.00	6.54
7689.00	6.54
7690.00	6.54
7691.00	6.53
7692.00	6.53
7693.00	6.53
7694.00	6.53
7695.00	6.53
7696.00	6.53
7697.00	6.52
7698.00	6.52
7699.00	6.52
7700.00	6.52
7701.00	6.52
7702.00	6.52
7703.00	6.52
7704.00	6.52
7705.00	6.52
7706.00	6.51
7707.00	6.51
7708.00	6.51
7709.00	6.50
7710.00	6.50
7711.00	6.49
7712.00	6.49
7713.00	6.48
7714.00	6.48
7715.00	6.48
7716.00	6.48
7717.00	6.47
7718.00	6.47
7719.00	6.47
7720.00	6.47
7721.00	6.47
7722.00	6.47
7723.00	6.47
7724.00	6.47
7725.00	6.47
7726.00	6.47
7727.00	6.46
7728.00	6.46
7729.00	6.46
7730.00	6.46
7731.00	6.46
7732.00	6.45
7733.00	6.45
7734.00	6.45
7735.00	6.44
7736.00	6.44
7737.00	6.43
7738.00	6.43
7739.00	6.43
7740.00	6.42
7741.00	6.42
7742.00	6.42
7743.00	6.42
7744.00	6.42
7745.00	6.42
7746.00	6.42
7747.00	6.42
7748.00	6.42
7749.00	6.42
7750.00	6.42
7751.00	6.42
7752.00	6.41
7753.00	6.41
7754.00	6.41
7755.00	6.41
7756.00	6.40
7757.00	6.40
7758.00	6.39
7759.00	6.39
7760.00	6.39
7761.00	6.38
7762.00	6.38
7763.00	6.37
7764.00	6.37
7765.00	6.37
7766.00	6.37
7767.00	6.37
7768.00	6.37
7769.00	6.38
7770.00	6.38
7771.00	6.37
7772.00	6.37
7773.00	6.37
7774.00	6.37
7775.00	6.37
7776.00	6.37
7777.00	6.37
7778.00	6.37
7779.00	6.36
7780.00	6.36
7781.00	6.36
7782.00	6.35
7783.00	6.35
7784.00	6.34
7785.00	6.34
7786.00	6.33
7787.00	6.33
7788.00	6.33
7789.00	6.33
7790.00	6.32
7791.00	6.32
7792.00	6.32
7793.00	6.32
7794.00	6.32
7795.00	6.32
7796.00	6.32
7797.00	6.32
7798.00	6.32
7799.00	6.32
7800.00	6.32
7801.00	6.32
7802.00	6.31
7803.00	6.31
7804.00	6.31
7805.00	6.30
7806.00	6.30
7807.00	6.29
7808.00	6.29
7809.00	6.28
7810.00	6.28
7811.00	6.28
7812.00	6.28
7813.00	6.27
7814.00	6.27
7815.00	6.27
7816.00	6.27
7817.00	6.27
7818.00	6.27
7819.00	6.27
7820.00	6.27
7821.00	6.27
7822.00	6.27
7823.00	6.26
7824.00	6.26
7825.00	6.26
7826.00	6.26
7827.00	6.26
7828.00	6.25
7829.00	6.25
7830.00	6.24
7831.00	6.24
7832.00	6.23
7833.00	6.23
7834.00	6.23
7835.00	6.22
7836.00	6.22
7837.00	6.22
7838.00	6.22
7839.00	6.22
7840.00	6.22
7841.00	6.21
7842.00	6.21
7843.00	6.21
7844.00	6.21
7845.00	6.21
7846.00	6.21
7847.00	6.21
7848.00	6.21
7849.00	6.20
7850.00	6.20
7851.00	6.20
7852.00	6.19
7853.00	6.19
7854.00	6.19
7855.00	6.18
7856.00	6.18
7857.00	6.17
7858.00	6.17
7859.00	6.17
7860.00	6.16
7861.00	6.16
7862.00	6.17
7863.00	6.17
7864.00	6.17
7865.00	6.17
7866.00	6.17
7867.00	6.17
7868.00	6.17
7869.00	6.17
7870.00	6.17
7871.00	6.17
7872.00	6.16
7873.00	6.16
7874.00	6.16
7875.00	6.16
7876.00	6.15
7877.00	6.15
7878.00	6.14
7879.00	6.14
7880.00	6.13
7881.00	6.13
7882.00	6.13
7883.00	6.12
7884.00	6.12
7885.00	6.12
7886.00	6.12
7887.00	6.12
7888.00	6.12
7889.00	6.11
7890.00	6.11
7891.00	6.11
7892.00	6.11
7893.00	6.11
7894.00	6.11
7895.00	6.11
7896.00	6.11
7897.00	6.10
7898.00	6.10
7899.00	6.10
7900.00	6.10
7901.00	6.09
7902.00	6.09
7903.00	6.08
7904.00	6.08
7905.00	6.07
7906.00	6.07
7907.00	6.07
7908.00	6.07
7909.00	6.06
7910.00	6.06
7911.00	6.06
7912.00	6.06
7913.00	6.06
7914.00	6.06
7915.00	6.06
7916.00	6.06
7917.00	6.06
7918.00	6.06
7919.00	6.05
7920.00	6.05
7921.00	6.05
7922.00	6.05
7923.00	6.05
7924.00	6.05
7925.00	6.04
7926.00	6.04
7927.00	6.03
7928.00	6.03
7929.00	6.03
7930.00	6.02
7931.00	6.02
7932.00	6.02
7933.00	6.02
7934.00	6.02
7935.00	6.02
7936.00	6.02
7937.00	6.02
7938.00	6.02
7939.00	6.02
7940.00	6.02
7941.00	6.02
7942.00	6.02
7943.00	6.02
7944.00	6.01
7945.00	6.01
7946.00	6.01
7947.00	6.01
7948.00	6.01
7949.00	6.00
7950.00	6.00
7951.00	5.99
7952.00	5.99
7953.00	5.99
7954.00	5.98
7955.00	5.98
7956.00	5.98
7957.00	5.98
7958.00	5.98
7959.00	5.98
7960.00	5.97
7961.00	5.97
7962.00	5.97
7963.00	5.97
7964.00	5.97
7965.00	5.97
7966.00	5.97
7967.00	5.97
7968.00	5.97
7969.00	5.97
7970.00	5.97
7971.00	5.96
7972.00	5.96
7973.00	5.96
7974.00	5.95
7975.00	5.95
7976.00	5.94
7977.00	5.94
7978.00	5.94
7979.00	5.93
7980.00	5.93
7981.00	5.93
7982.00	5.93
7983.00	5.93
7984.00	5.93
7985.00	5.93
7986.00	5.93
7987.00	5.93
7988.00	5.93
7989.00	5.92
7990.00	5.92
7991.00	5.92
7992.00	5.92
7993.00	5.92
7994.00	5.92
7995.00	5.92
7996.00	5.91
7997.00	5.91
7998.00	5.91
7999.00	5.90
8000.00	5.90
8001.00	5.89
8002.00	5.89
8003.00	5.89
8004.00	5.89
8005.00	5.88
8006.00	5.88
8007.00	5.88
8008.00	5.88
8009.00	5.88
8010.00	5.88
8011.00	5.88
8012.00	5.88
8013.00	5.88
8014.00	5.88
8015.00	5.88
8016.00	5.88
8017.00	5.88
8018.00	5.87
8019.00	5.87
8020.00	5.87
8021.00	5.86
8022.00	5.86
8023.00	5.85
8024.00	5.85
8025.00	5.85
8026.00	5.84
8027.00	5.84
8028.00	5.84
8029.00	5.84
8030.00	5.84
8031.00	5.84
8032.00	5.84
8033.00	5.84
8034.00	5.84
8035.00	5.83
8036.00	5.83
8037.00	5.83
8038.00	5.83
8039.00	5.83
8040.00	5.83
8041.00	5.83
8042.00	5.83
8043.00	5.82
8044.00	5.82
8045.00	5.82
8046.00	5.81
8047.00	5.81
8048.00	5.80
8049.00	5.80
8050.00	5.79
8051.00	5.79
8052.00	5.79
8053.00	5.79
8054.00	5.79
8055.00	5.79
8056.00	5.79
8057.00	5.79
8058.00	5.79
8059.00	5.79
8060.00	5.79
8061.00	5.79
8062.00	5.78
8063.00	5.78
8064.00	5.78
8065.00	5.78
8066.00	5.78
8067.00	5.78
8068.00	5.77
8069.00	5.77
8070.00	5.76
8071.00	5.76
8072.00	5.75
8073.00	5.75
8074.00	5.75
8075.00	5.74
8076.00	5.74
8077.00	5.74
8078.00	5.74
8079.00	5.74
8080.00	5.74
8081.00	5.74
8082.00	5.74
8083.00	5.74
8084.00	5.74
8085.00	5.74
8086.00	5.74
8087.00	5.73
8088.00	5.73
8089.00	5.73
8090.00	5.73
8091.00	5.73
8092.00	5.72
8093.00	5.72
8094.00	5.71
8095.00	5.71
8096.00	5.70
8097.00	5.70
8098.00	5.70
8099.00	5.69
8100.00	5.69
8101.00	5.69
8102.00	5.69
8103.00	5.69
8104.00	5.68
8105.00	5.68
8106.00	5.68
8107.00	5.68
8108.00	5.68
8109.00	5.68
8110.00	5.68
8111.00	5.68
8112.00	5.67
8113.00	5.67
8114.00	5.67
8115.00	5.67
8116.00	5.66
8117.00	5.66
8118.00	5.66
8119.00	5.65
8120.00	5.65
8121.00	5.64
8122.00	5.64
8123.00	5.64
8124.00	5.63
8125.00	5.63
8126.00	5.63
8127.00	5.63
8128.00	5.63
8129.00	5.63
8130.00	5.63
8131.00	5.63
8132.00	5.62
8133.00	5.62
8134.00	5.62
8135.00	5.62
8136.00	5.62
8137.00	5.62
8138.00	5.62
8139.00	5.61
8140.00	5.61
8141.00	5.60
8142.00	5.60
8143.00	5.60
8144.00	5.59
8145.00	5.59
8146.00	5.58
8147.00	5.58
8148.00	5.58
8149.00	5.58
8150.00	5.58
8151.00	5.58
8152.00	5.58
8153.00	5.58
8154.00	5.58
8155.00	5.58
8156.00	5.57
8157.00	5.57
8158.00	5.57
8159.00	5.57
8160.00	5.57
8161.00	5.57
8162.00	5.57
8163.00	5.56
8164.00	5.56
8165.00	5.55
8166.00	5.55
8167.00	5.54
8168.00	5.54
8169.00	5.53
8170.00	5.53
8171.00	5.53
8172.00	5.53
8173.00	5.52
8174.00	5.52
8175.00	5.52
8176.00	5.52
8177.00	5.52
8178.00	5.52
8179.00	5.52
8180.00	5.51
8181.00	5.51
8182.00	5.51
8183.00	5.51
8184.00	5.51
8185.00	5.51
8186.00	5.50
8187.00	5.50
8188.00	5.50
8189.00	5.49
8190.00	5.49
8191.00	5.48
8192.00	5.48
8193.00	5.47
8194.00	5.47
8195.00	5.46
8196.00	5.46
8197.00	5.46
8198.00	5.46
8199.00	5.46
8200.00	5.46
8201.00	5.46
8202.00	5.46
8203.00	5.46
8204.00	5.46
8205.00	5.45
8206.00	5.45
8207.00	5.45
8208.00	5.45
8209.00	5.45
8210.00	5.44
8211.00	5.44
8212.00	5.44
8213.00	5.43
8214.00	5.43
8215.00	5.42
8216.00	5.42
8217.00	5.41
8218.00	5.41
8219.00	5.40
8220.00	5.40
8221.00	5.40
8222.00	5.40
8223.00	5.40
8224.00	5.40
8225.00	5.40
8226.00	5.40
8227.00	5.40
8228.00	5.40
8229.00	5.39
8230.00	5.39
8231.00	5.39
8232.00	5.39
8233.00	5.39
8234.00	5.39
8235.00	5.38
8236.00	5.38
8237.00	5.37
8238.00	5.37
8239.00	5.36
8240.00	5.36
8241.00	5.35
8242.00	5.35
8243.00	5.35
8244.00	5.34
8245.00	5.34
8246.00	5.34
8247.00	5.34
8248.00	5.34
8249.00	5.34
8250.00	5.34
8251.00	5.34
8252.00	5.34
8253.00	5.34
8254.00	5.34
8255.00	5.34
8256.00	5.34
8257.00	5.33
8258.00	5.33
8259.00	5.33
8260.00	5.32
8261.00	5.32
8262.00	5.31
8263.00	5.31
8264.00	5.30
8265.00	5.30
8266.00	5.30
8267.00	5.29
8268.00	5.29
8269.00	5.29
8270.00	5.29
8271.00	5.29
8272.00	5.29
8273.00	5.29
8274.00	5.29
8275.00	5.29
8276.00	5.29
8277.00	5.29
8278.00	5.29
8279.00	5.29
8280.00	5.29
8281.00	5.29
8282.00	5.28
8283.00	5.28
8284.00	5.28
8285.00	5.27
8286.00	5.27
8287.00	5.27
8288.00	5.26
8289.00	5.26
8290.00	5.26
8291.00	5.25
8292.00	5.25
8293.00	5.25
8294.00	5.25
8295.00	5.25
8296.00	5.25
8297.00	5.25
8298.00	5.25
8299.00	5.25
8300.00	5.25
8301.00	5.25
8302.00	5.25
8303.00	5.25
8304.00	5.24
8305.00	5.24
8306.00	5.24
8307.00	5.24
8308.00	5.23
8309.00	5.23
8310.00	5.23
8311.00	5.22
8312.00	5.22
8313.00	5.21
8314.00	5.21
8315.00	5.21
8316.00	5.20
8317.00	5.20
8318.00	5.20
8319.00	5.20
8320.00	5.20
8321.00	5.20
8322.00	5.20
8323.00	5.20
8324.00	5.20
8325.00	5.20
8326.00	5.20
8327.00	5.19
8328.00	5.19
8329.00	5.19
8330.00	5.19
8331.00	5.19
8332.00	5.18
8333.00	5.18
8334.00	5.17
8335.00	5.17
8336.00	5.16
8337.00	5.16
8338.00	5.15
8339.00	5.15
8340.00	5.15
8341.00	5.15
8342.00	5.14
8343.00	5.14
8344.00	5.14
8345.00	5.14
8346.00	5.14
8347.00	5.14
8348.00	5.14
8349.00	5.14
8350.00	5.13
8351.00	5.13
8352.00	5.13
8353.00	5.13
8354.00	5.13
8355.00	5.12
8356.00	5.12
8357.00	5.12
8358.00	5.11
8359.00	5.11
8360.00	5.10
8361.00	5.10
8362.00	5.09
8363.00	5.09
8364.00	5.09
8365.00	5.09
8366.00	5.09
8367.00	5.09
8368.00	5.09
8369.00	5.09
8370.00	5.09
8371.00	5.09
8372.00	5.09
8373.00	5.09
8374.00	5.09
8375.00	5.09
8376.00	5.09
8377.00	5.08
8378.00	5.08
8379.00	5.08
8380.00	5.08
8381.00	5.07
8382.00	5.07
8383.00	5.06
8384.00	5.06
8385.00	5.05
8386.00	5.05
8387.00	5.05
8388.00	5.05
8389.00	5.04
8390.00	5.04
8391.00	5.04
8392.00	5.05
8393.00	5.05
8394.00	5.05
8395.00	5.04
8396.00	5.04
8397.00	5.04
8398.00	5.04
8399.00	5.04
8400.00	5.04
8401.00	5.04
8402.00	5.04
8403.00	5.03
8404.00	5.03
8405.00	5.02
8406.00	5.02
8407.00	5.01
8408.00	5.01
8409.00	5.01
8410.00	5.00
8411.00	5.00
8412.00	5.00
8413.00	5.00
8414.00	5.00
8415.00	5.00
8416.00	5.00
8417.00	5.00
8418.00	5.00
8419.00	5.00
8420.00	5.00
8421.00	5.00
8422.00	5.00
8423.00	5.00
8424.00	5.00
8425.00	5.00
8426.00	4.99
8427.00	4.99
8428.00	4.99
8429.00	4.98
8430.00	4.98
8431.00	4.98
8432.00	4.97
8433.00	4.97
8434.00	4.96
8435.00	4.96
8436.00	4.96
8437.00	4.96
8438.00	4.96
8439.00	4.96
8440.00	4.96
8441.00	4.97
8442.00	4.97
8443.00	4.97
8444.00	4.97
8445.00	4.97
8446.00	4.97
8447.00	4.97
8448.00	4.97
8449.00	4.97
8450.00	4.96
8451.00	4.96
8452.00	4.96
8453.00	4.96
8454.00	4.95
8455.00	4.95
8456.00	4.94
8457.00	4.94
8458.00	4.94
8459.00	4.93
8460.00	4.93
8461.00	4.93
8462.00	4.93
8463.00	4.93
8464.00	4.93
8465.00	4.93
8466.00	4.93
8467.00	4.93
8468.00	4.92
8469.00	4.92
8470.00	4.92
8471.00	4.92
8472.00	4.92
8473.00	4.92
8474.00	4.92
8475.00	4.92
8476.00	4.92
8477.00	4.91
8478.00	4.91
8479.00	4.91
8480.00	4.90
8481.00	4.90
8482.00	4.90
8483.00	4.89
8484.00	4.89
8485.00	4.89
8486.00	4.89
8487.00	4.89
8488.00	4.89
8489.00	4.89
8490.00	4.89
8491.00	4.89
8492.00	4.89
8493.00	4.89
8494.00	4.89
8495.00	4.89
8496.00	4.89
8497.00	4.89
8498.00	4.89
8499.00	4.89
8500.00	4.89
8501.00	4.88
8502.00	4.88
8503.00	4.88
8504.00	4.87
8505.00	4.87
8506.00	4.87
8507.00	4.87
8508.00	4.86
8509.00	4.86
8510.00	4.86
8511.00	4.86
8512.00	4.86
8513.00	4.86
8514.00	4.86
8515.00	4.86
8516.00	4.86
8517.00	4.86
8518.00	4.86
8519.00	4.86
8520.00	4.86
8521.00	4.86
8522.00	4.86
8523.00	4.86
8524.00	4.85
8525.00	4.85
8526.00	4.85
8527.00	4.84
8528.00	4.84
8529.00	4.84
8530.00	4.83
8531.00	4.83
8532.00	4.83
8533.00	4.83
8534.00	4.83
8535.00	4.83
8536.00	4.83
8537.00	4.83
8538.00	4.83
8539.00	4.83
8540.00	4.83
8541.00	4.83
8542.00	4.83
8543.00	4.83
8544.00	4.83
8545.00	4.83
8546.00	4.83
8547.00	4.82
8548.00	4.82
8549.00	4.82
8550.00	4.81
8551.00	4.81
8552.00	4.81
8553.00	4.80
8554.00	4.80
8555.00	4.80
8556.00	4.80
8557.00	4.79
8558.00	4.79
8559.00	4.79
8560.00	4.79
8561.00	4.79
8562.00	4.79
8563.00	4.79
8564.00	4.79
8565.00	4.79
8566.00	4.79
8567.00	4.79
8568.00	4.79
8569.00	4.79
8570.00	4.78
8571.00	4.78
8572.00	4.78
8573.00	4.77
8574.00	4.77
8575.00	4.77
8576.00	4.76
8577.00	4.76
8578.00	4.76
8579.00	4.75
8580.00	4.75
8581.00	4.75
8582.00	4.75
8583.00	4.75
8584.00	4.75
8585.00	4.75
8586.00	4.75
8587.00	4.75
8588.00	4.75
8589.00	4.75
8590.00	4.75
8591.00	4.75
8592.00	4.74
8593.00	4.74
8594.00	4.74
8595.00	4.74
8596.00	4.74
8597.00	4.73
8598.00	4.73
8599.00	4.72
8600.00	4.72
8601.00	4.71
8602.00	4.71
8603.00	4.71
8604.00	4.71
8605.00	4.71
8606.00	4.70
8607.00	4.70
8608.00	4.70
8609.00	4.70
8610.00	4.70
8611.00	4.70
8612.00	4.70
8613.00	4.70
8614.00	4.70
8615.00	4.70
8616.00	4.70
8617.00	4.69
8618.00	4.69
8619.00	4.69
8620.00	4.69
8621.00	4.68
8622.00	4.68
8623.00	4.67
8624.00	4.67
8625.00	4.66
8626.00	4.66
8627.00	4.66
8628.00	4.66
8629.00	4.66
8630.00	4.66
8631.00	4.65
8632.00	4.65
8633.00	4.65
8634.00	4.65
8635.00	4.65
8636.00	4.65
8637.00	4.65
8638.00	4.65
8639.00	4.65
8640.00	4.65
8641.00	4.65
8642.00	4.65
8643.00	4.64
8644.00	4.64
8645.00	4.63
8646.00	4.63
8647.00	4.62
8648.00	4.62
8649.00	4.62
8650.00	4.61
8651.00	4.61
8652.00	4.61
8653.00	4.61
8654.00	4.61
8655.00	4.61
8656.00	4.61
8657.00	4.61
8658.00	4.61
8659.00	4.61
8660.00	4.61
8661.00	4.61
8662.00	4.61
8663.00	4.61
8664.00	4.61
8665.00	4.61
8666.00	4.60
8667.00	4.60
8668.00	4.60
8669.00	4.59
8670.00	4.59
8671.00	4.59
8672.00	4.58
8673.00	4.58
8674.00	4.58
8675.00	4.58
8676.00	4.57
8677.00	4.57
8678.00	4.57
8679.00	4.57
8680.00	4.57
8681.00	4.57
8682.00	4.57
8683.00	4.57
8684.00	4.57
8685.00	4.57
8686.00	4.57
8687.00	4.57
8688.00	4.57
8689.00	4.57
8690.00	4.57
8691.00	4.56
8692.00	4.56
8693.00	4.56
8694.00	4.55
8695.00	4.55
8696.00	4.54
8697.00	4.54
8698.00	4.54
8699.00	4.53
8700.00	4.53
8701.00	4.53
8702.00	4.53
8703.00	4.53
8704.00	4.53
8705.00	4.53
8706.00	4.53
8707.00	4.53
8708.00	4.53
8709.00	4.53
8710.00	4.53
8711.00	4.53
8712.00	4.53
8713.00	4.53
8714.00	4.52
8715.00	4.52
8716.00	4.52
8717.00	4.51
8718.00	4.51
8719.00	4.50
8720.00	4.50
8721.00	4.49
8722.00	4.49
8723.00	4.49
8724.00	4.49
8725.00	4.48
8726.00	4.48
8727.00	4.48
8728.00	4.48
8729.00	4.48
8730.00	4.48
8731.00	4.48
8732.00	4.48
8733.00	4.48
8734.00	4.48
8735.00	4.48
8736.00	4.47
8737.00	4.47
8738.00	4.47
