 TIME                    	Front1                   	Back1                    	Left1                    	Front2                   	Back2                    	Right2                   	Back3                    	Bottom1                  	Bottom2                  	Bottom3                  
641.00	-4.40	-4.42	-4.74	-4.40	-4.42	-4.74	-3.39	6.73	6.73	9.23
642.00	-4.40	-4.42	-4.74	-4.40	-4.42	-4.74	-3.39	6.73	6.73	9.22
643.00	-4.40	-4.42	-4.74	-4.40	-4.42	-4.74	-3.39	6.73	6.73	9.22
644.00	-4.40	-4.42	-4.74	-4.40	-4.42	-4.74	-3.39	6.73	6.73	9.22
645.00	-4.40	-4.42	-4.74	-4.40	-4.42	-4.74	-3.39	6.73	6.73	9.22
646.00	-4.40	-4.42	-4.74	-4.40	-4.42	-4.74	-3.39	6.73	6.73	9.22
647.00	-4.40	-4.42	-4.75	-4.40	-4.42	-4.75	-3.39	6.73	6.73	9.22
648.00	-4.40	-4.42	-4.75	-4.40	-4.42	-4.75	-3.39	6.73	6.73	9.22
649.00	-4.40	-4.42	-4.75	-4.40	-4.42	-4.75	-3.39	6.73	6.73	9.22
650.00	-4.40	-4.42	-4.75	-4.40	-4.42	-4.75	-3.39	6.73	6.72	9.22
651.00	-4.40	-4.42	-4.75	-4.40	-4.42	-4.75	-3.39	6.73	6.72	9.22
652.00	-4.41	-4.43	-4.75	-4.41	-4.43	-4.75	-3.39	6.72	6.72	9.22
653.00	-4.41	-4.43	-4.75	-4.41	-4.43	-4.75	-3.39	6.72	6.72	9.22
654.00	-4.41	-4.43	-4.75	-4.41	-4.43	-4.75	-3.39	6.72	6.72	9.22
655.00	-4.41	-4.43	-4.75	-4.41	-4.43	-4.75	-3.39	6.72	6.72	9.22
656.00	-4.41	-4.43	-4.75	-4.41	-4.43	-4.75	-3.39	6.72	6.72	9.22
657.00	-4.41	-4.43	-4.75	-4.41	-4.43	-4.75	-3.39	6.72	6.72	9.22
658.00	-4.41	-4.43	-4.75	-4.41	-4.43	-4.75	-3.39	6.72	6.72	9.22
659.00	-4.41	-4.43	-4.75	-4.41	-4.43	-4.76	-3.39	6.72	6.72	9.22
660.00	-4.41	-4.43	-4.76	-4.41	-4.43	-4.76	-3.39	6.72	6.72	9.22
661.00	-4.41	-4.43	-4.76	-4.41	-4.43	-4.76	-3.39	6.72	6.72	9.22
662.00	-4.41	-4.43	-4.76	-4.41	-4.43	-4.76	-3.39	6.72	6.71	9.22
663.00	-4.41	-4.43	-4.76	-4.41	-4.43	-4.76	-3.39	6.72	6.71	9.22
664.00	-4.41	-4.43	-4.76	-4.41	-4.43	-4.76	-3.39	6.72	6.71	9.22
665.00	-4.41	-4.43	-4.76	-4.41	-4.43	-4.76	-3.39	6.72	6.71	9.22
666.00	-4.41	-4.43	-4.76	-4.41	-4.43	-4.76	-3.39	6.72	6.71	9.22
667.00	-4.41	-4.43	-4.76	-4.41	-4.43	-4.76	-3.39	6.72	6.71	9.22
668.00	-4.41	-4.43	-4.76	-4.41	-4.43	-4.76	-3.39	6.71	6.71	9.22
669.00	-4.41	-4.43	-4.76	-4.42	-4.44	-4.76	-3.39	6.71	6.71	9.22
670.00	-4.41	-4.43	-4.76	-4.42	-4.44	-4.76	-3.39	6.71	6.71	9.22
671.00	-4.42	-4.44	-4.76	-4.42	-4.44	-4.76	-3.39	6.71	6.71	9.22
672.00	-4.42	-4.44	-4.76	-4.42	-4.44	-4.76	-3.39	6.71	6.71	9.22
673.00	-4.42	-4.44	-4.76	-4.42	-4.44	-4.76	-3.40	6.71	6.71	9.22
674.00	-4.42	-4.44	-4.76	-4.42	-4.44	-4.76	-3.40	6.71	6.71	9.22
675.00	-4.42	-4.44	-4.76	-4.42	-4.44	-4.76	-3.40	6.71	6.71	9.22
676.00	-4.42	-4.44	-4.76	-4.42	-4.44	-4.77	-3.40	6.71	6.71	9.22
677.00	-4.42	-4.44	-4.77	-4.42	-4.44	-4.77	-3.40	6.71	6.71	9.22
678.00	-4.42	-4.44	-4.77	-4.42	-4.44	-4.77	-3.40	6.71	6.70	9.22
679.00	-4.42	-4.44	-4.77	-4.42	-4.44	-4.77	-3.40	6.70	6.70	9.22
680.00	-4.42	-4.44	-4.77	-4.42	-4.44	-4.77	-3.40	6.70	6.70	9.22
681.00	-4.42	-4.44	-4.77	-4.42	-4.44	-4.77	-3.40	6.70	6.70	9.22
682.00	-4.42	-4.44	-4.77	-4.42	-4.44	-4.77	-3.40	6.70	6.70	9.22
683.00	-4.42	-4.44	-4.77	-4.43	-4.45	-4.77	-3.40	6.70	6.70	9.22
684.00	-4.43	-4.45	-4.77	-4.43	-4.45	-4.77	-3.40	6.70	6.70	9.22
685.00	-4.43	-4.45	-4.77	-4.43	-4.45	-4.77	-3.40	6.70	6.70	9.22
686.00	-4.43	-4.45	-4.77	-4.43	-4.45	-4.77	-3.40	6.70	6.70	9.21
687.00	-4.43	-4.45	-4.77	-4.43	-4.45	-4.77	-3.40	6.70	6.70	9.21
688.00	-4.43	-4.45	-4.77	-4.43	-4.45	-4.77	-3.40	6.70	6.70	9.21
689.00	-4.43	-4.45	-4.77	-4.43	-4.45	-4.77	-3.40	6.70	6.70	9.21
