 TIME                    	Front                    	Back                     	Left                     	Right                    	Bottom  
1641	-3.737559	-3.737660	-3.856418	-3.856311	5.031605
1642	-3.735143	-3.735245	-3.854008	-3.853901	5.031374
1643	-3.732440	-3.732541	-3.851310	-3.851203	5.031518
1644	-3.729458	-3.729559	-3.848332	-3.848225	5.031956
1645	-3.726305	-3.726406	-3.845183	-3.845076	5.032570
1646	-3.723086	-3.723187	-3.841969	-3.841862	5.033260
1647	-3.719934	-3.720036	-3.838821	-3.838714	5.033852
1648	-3.716949	-3.717051	-3.835841	-3.835734	5.034276
1649	-3.714164	-3.714266	-3.833061	-3.832954	5.034497
1650	-3.711549	-3.711651	-3.830452	-3.830345	5.034566
1651	-3.709036	-3.709137	-3.827944	-3.827837	5.034531
1652	-3.706633	-3.706734	-3.825547	-3.825440	5.034329
1653	-3.704341	-3.704443	-3.823262	-3.823155	5.033988
1654	-3.702111	-3.702212	-3.821038	-3.820931	5.033560
1655	-3.699906	-3.700007	-3.818839	-3.818732	5.033074
1656	-3.697715	-3.697816	-3.816654	-3.816547	5.032541
1657	-3.695541	-3.695642	-3.814486	-3.814379	5.031965
1658	-3.693384	-3.693485	-3.812335	-3.812228	5.031351
1659	-3.691244	-3.691345	-3.810200	-3.810093	5.030707
1660	-3.689114	-3.689215	-3.808076	-3.807969	5.030039
1661	-3.686992	-3.687093	-3.805960	-3.805853	5.029352
1662	-3.684875	-3.684976	-3.803848	-3.803741	5.028651
1663	-3.682761	-3.682862	-3.801739	-3.801632	5.027939
1664	-3.680642	-3.680743	-3.799625	-3.799518	5.027237
1665	-3.678435	-3.678536	-3.797422	-3.797316	5.026674
1666	-3.676073	-3.676174	-3.795065	-3.794959	5.026271
1667	-3.673548	-3.673649	-3.792544	-3.792438	5.026050
1668	-3.670886	-3.670987	-3.789886	-3.789779	5.025959
1669	-3.668163	-3.668264	-3.787166	-3.787059	5.025931
1670	-3.665394	-3.665495	-3.784401	-3.784294	5.025992
1671	-3.662600	-3.662701	-3.781611	-3.781504	5.026079
1672	-3.659836	-3.659937	-3.778851	-3.778744	5.026147
1673	-3.657154	-3.657255	-3.776172	-3.776065	5.026125
1674	-3.654624	-3.654725	-3.773646	-3.773539	5.025935
1675	-3.652258	-3.652359	-3.771286	-3.771179	5.025584
1676	-3.650004	-3.650105	-3.769036	-3.768930	5.025121
1677	-3.647801	-3.647902	-3.766838	-3.766732	5.024591
1678	-3.645611	-3.645712	-3.764653	-3.764546	5.024023
1679	-3.643414	-3.643515	-3.762462	-3.762355	5.023436
1680	-3.641207	-3.641308	-3.760260	-3.760153	5.022836
1681	-3.638995	-3.639096	-3.758052	-3.757945	5.022224
1682	-3.636781	-3.636882	-3.755843	-3.755736	5.021604
1683	-3.634563	-3.634664	-3.753629	-3.753523	5.020981
1684	-3.632338	-3.632439	-3.751409	-3.751302	5.020359
1685	-3.630105	-3.630206	-3.749180	-3.749073	5.019742
1686	-3.627863	-3.627964	-3.746942	-3.746836	5.019129
1687	-3.625612	-3.625713	-3.744696	-3.744589	5.018522
1688	-3.623348	-3.623449	-3.742436	-3.742329	5.017938
1689	-3.621003	-3.621104	-3.740095	-3.739989	5.017473
1690	-3.618537	-3.618638	-3.737633	-3.737526	5.017133
1691	-3.615907	-3.616008	-3.735006	-3.734899	5.017002
1692	-3.613097	-3.613198	-3.732199	-3.732092	5.017053
1693	-3.610160	-3.610261	-3.729265	-3.729159	5.017240
1694	-3.607159	-3.607260	-3.726267	-3.726160	5.017506
1695	-3.604120	-3.604221	-3.723230	-3.723123	5.017852
1696	-3.601090	-3.601191	-3.720203	-3.720097	5.018194
1697	-3.598115	-3.598216	-3.717231	-3.717124	5.018524
1698	-3.595185	-3.595286	-3.714305	-3.714198	5.018846
1699	-3.592360	-3.592461	-3.711483	-3.711377	5.019027
1700	-3.589726	-3.589827	-3.708853	-3.708747	5.018970
1701	-3.587261	-3.587362	-3.706393	-3.706286	5.018735
1702	-3.584880	-3.584981	-3.704017	-3.703910	5.018395
1703	-3.582529	-3.582630	-3.701670	-3.701564	5.017992
1704	-3.580185	-3.580286	-3.699331	-3.699224	5.017544
1705	-3.577846	-3.577947	-3.696996	-3.696890	5.017062
1706	-3.575512	-3.575612	-3.694667	-3.694560	5.016552
1707	-3.573181	-3.573282	-3.692341	-3.692234	5.016021
1708	-3.570853	-3.570954	-3.690017	-3.689910	5.015476
1709	-3.568526	-3.568627	-3.687693	-3.687587	5.014920
1710	-3.566198	-3.566299	-3.685370	-3.685263	5.014355
1711	-3.563872	-3.563973	-3.683048	-3.682941	5.013781
1712	-3.561543	-3.561644	-3.680722	-3.680616	5.013223
1713	-3.559091	-3.559192	-3.678274	-3.678168	5.012890
1714	-3.556358	-3.556459	-3.675544	-3.675438	5.012935
1715	-3.553337	-3.553437	-3.672525	-3.672418	5.013290
1716	-3.550119	-3.550220	-3.669309	-3.669202	5.013842
1717	-3.546819	-3.546920	-3.666011	-3.665905	5.014464
1718	-3.543520	-3.543621	-3.662714	-3.662608	5.015101
1719	-3.540241	-3.540341	-3.659437	-3.659330	5.015748
1720	-3.537029	-3.537130	-3.656228	-3.656121	5.016309
1721	-3.533918	-3.534019	-3.653119	-3.653013	5.016783
1722	-3.530951	-3.531052	-3.650156	-3.650049	5.017069
1723	-3.528178	-3.528278	-3.647386	-3.647280	5.017135
1724	-3.525600	-3.525701	-3.644813	-3.644706	5.016962
1725	-3.523175	-3.523276	-3.642393	-3.642286	5.016611
1726	-3.520829	-3.520930	-3.640051	-3.639945	5.016147
1727	-3.518515	-3.518616	-3.637742	-3.637635	5.015610
1728	-3.516214	-3.516315	-3.635445	-3.635338	5.015018
1729	-3.513926	-3.514027	-3.633161	-3.633055	5.014380
1730	-3.511650	-3.511751	-3.630889	-3.630783	5.013709
1731	-3.509372	-3.509473	-3.628615	-3.628509	5.013026
1732	-3.507084	-3.507184	-3.626331	-3.626224	5.012341
1733	-3.504785	-3.504885	-3.624036	-3.623929	5.011655
1734	-3.502480	-3.502581	-3.621735	-3.621628	5.010966
1735	-3.500172	-3.500273	-3.619430	-3.619323	5.010278
1736	-3.497855	-3.497955	-3.617116	-3.617009	5.009601
1737	-3.495492	-3.495593	-3.614756	-3.614650	5.008987
1738	-3.493011	-3.493112	-3.612278	-3.612172	5.008537
1739	-3.490271	-3.490372	-3.609541	-3.609434	5.008437
1740	-3.487307	-3.487408	-3.606579	-3.606472	5.008510
1741	-3.484248	-3.484349	-3.603521	-3.603415	5.008682
1742	-3.481192	-3.481293	-3.600467	-3.600361	5.008838
1743	-3.478218	-3.478319	-3.597496	-3.597389	5.008941
1744	-3.475309	-3.475410	-3.594589	-3.594483	5.009009
1745	-3.472468	-3.472569	-3.591751	-3.591644	5.009003
1746	-3.469729	-3.469830	-3.589015	-3.588909	5.008888
1747	-3.467090	-3.467191	-3.586379	-3.586272	5.008675
1748	-3.464524	-3.464625	-3.583816	-3.583710	5.008380
1749	-3.461999	-3.462100	-3.581295	-3.581189	5.008033
1750	-3.459486	-3.459586	-3.578785	-3.578679	5.007659
1751	-3.456966	-3.457066	-3.576268	-3.576162	5.007274
1752	-3.454435	-3.454536	-3.573741	-3.573635	5.006882
1753	-3.451900	-3.452000	-3.571209	-3.571102	5.006482
1754	-3.449363	-3.449463	-3.568675	-3.568568	5.006075
1755	-3.446824	-3.446924	-3.566139	-3.566033	5.005665
1756	-3.444282	-3.444382	-3.563600	-3.563494	5.005254
1757	-3.441736	-3.441836	-3.561057	-3.560951	5.004841
1758	-3.439187	-3.439288	-3.558512	-3.558405	5.004428
1759	-3.436637	-3.436737	-3.555964	-3.555857	5.004013
1760	-3.434081	-3.434182	-3.553411	-3.553305	5.003605
1761	-3.431476	-3.431576	-3.550808	-3.550702	5.003278
1762	-3.428724	-3.428825	-3.548059	-3.547953	5.003145
1763	-3.425745	-3.425846	-3.545082	-3.544975	5.003285
1764	-3.422566	-3.422666	-3.541904	-3.541798	5.003613
1765	-3.419271	-3.419371	-3.538610	-3.538504	5.004063
1766	-3.415907	-3.416007	-3.535247	-3.535141	5.004625
1767	-3.412517	-3.412617	-3.531858	-3.531752	5.005233
1768	-3.409152	-3.409252	-3.528494	-3.528388	5.005832
1769	-3.405878	-3.405978	-3.525222	-3.525116	5.006334
1770	-3.402760	-3.402860	-3.522106	-3.522000	5.006669
1771	-3.399838	-3.399938	-3.519187	-3.519080	5.006784
1772	-3.397120	-3.397220	-3.516472	-3.516365	5.006670
1773	-3.394551	-3.394652	-3.513906	-3.513800	5.006389
1774	-3.392057	-3.392157	-3.511415	-3.511309	5.006002
1775	-3.389591	-3.389692	-3.508953	-3.508847	5.005546
1776	-3.387138	-3.387238	-3.506503	-3.506397	5.005037
1777	-3.384695	-3.384795	-3.504063	-3.503957	5.004484
1778	-3.382263	-3.382363	-3.501634	-3.501528	5.003896
1779	-3.379839	-3.379939	-3.499213	-3.499107	5.003283
1780	-3.377420	-3.377521	-3.496797	-3.496691	5.002647
1781	-3.375011	-3.375112	-3.494391	-3.494285	5.001989
1782	-3.372615	-3.372715	-3.491996	-3.491890	5.001306
1783	-3.370229	-3.370329	-3.489613	-3.489507	5.000604
1784	-3.367845	-3.367946	-3.487232	-3.487125	4.999912
1785	-3.365339	-3.365440	-3.484727	-3.484621	4.999439
1786	-3.362557	-3.362658	-3.481947	-3.481841	4.999329
1787	-3.359450	-3.359551	-3.478841	-3.478734	4.999616
1788	-3.356063	-3.356164	-3.475454	-3.475348	5.000223
1789	-3.352511	-3.352611	-3.471902	-3.471795	5.001012
1790	-3.348899	-3.349000	-3.468290	-3.468184	5.001897
1791	-3.345267	-3.345368	-3.464658	-3.464552	5.002867
1792	-3.341613	-3.341713	-3.461004	-3.460898	5.003924
1793	-3.337974	-3.338074	-3.457366	-3.457260	5.004980
1794	-3.334445	-3.334545	-3.453838	-3.453732	5.005890
1795	-3.331135	-3.331236	-3.450530	-3.450424	5.006495
1796	-3.328146	-3.328247	-3.447544	-3.447438	5.006666
1797	-3.325442	-3.325542	-3.444843	-3.444736	5.006512
1798	-3.322882	-3.322983	-3.442287	-3.442181	5.006168
1799	-3.320378	-3.320478	-3.439786	-3.439680	5.005710
1800	-3.317889	-3.317989	-3.437300	-3.437194	5.005177
1801	-3.315405	-3.315505	-3.434820	-3.434713	5.004592
1802	-3.312925	-3.313026	-3.432343	-3.432237	5.003970
1803	-3.310448	-3.310548	-3.429868	-3.429762	5.003325
1804	-3.307968	-3.308068	-3.427392	-3.427286	5.002667
1805	-3.305484	-3.305585	-3.424910	-3.424804	5.002004
1806	-3.302994	-3.303094	-3.422423	-3.422317	5.001341
1807	-3.300494	-3.300594	-3.419925	-3.419818	5.000685
1808	-3.297972	-3.298072	-3.417405	-3.417299	5.000076
1809	-3.295278	-3.295378	-3.414713	-3.414607	4.999776
1810	-3.292236	-3.292336	-3.411672	-3.411566	4.999948
1811	-3.288820	-3.288920	-3.408256	-3.408150	5.000573
1812	-3.285108	-3.285208	-3.404545	-3.404438	5.001537
1813	-3.281247	-3.281347	-3.400683	-3.400577	5.002660
1814	-3.277353	-3.277453	-3.396789	-3.396683	5.003861
1815	-3.273437	-3.273537	-3.392873	-3.392767	5.005163
1816	-3.269486	-3.269587	-3.388923	-3.388817	5.006562
1817	-3.265549	-3.265649	-3.384987	-3.384881	5.007965
1818	-3.261731	-3.261831	-3.381170	-3.381064	5.009210
1819	-3.258152	-3.258252	-3.377592	-3.377486	5.010127
1820	-3.254929	-3.255030	-3.374373	-3.374266	5.010553
1821	-3.252030	-3.252130	-3.371476	-3.371370	5.010607
1822	-3.249300	-3.249400	-3.368750	-3.368644	5.010441
1823	-3.246640	-3.246740	-3.366094	-3.365988	5.010138
1824	-3.244006	-3.244106	-3.363464	-3.363358	5.009743
1825	-3.241386	-3.241486	-3.360847	-3.360741	5.009283
1826	-3.238774	-3.238874	-3.358239	-3.358133	5.008777
1827	-3.236168	-3.236269	-3.355636	-3.355530	5.008241
1828	-3.233567	-3.233667	-3.353037	-3.352931	5.007682
1829	-3.230969	-3.231069	-3.350442	-3.350336	5.007107
1830	-3.228375	-3.228475	-3.347851	-3.347745	5.006521
1831	-3.225782	-3.225882	-3.345260	-3.345155	5.005927
1832	-3.223185	-3.223285	-3.342666	-3.342560	5.005346
1833	-3.220508	-3.220608	-3.339990	-3.339884	5.004891
1834	-3.217687	-3.217787	-3.337171	-3.337065	5.004595
1835	-3.214645	-3.214745	-3.334130	-3.334024	5.004593
1836	-3.211369	-3.211469	-3.330855	-3.330749	5.004833
1837	-3.207908	-3.208008	-3.327394	-3.327288	5.005308
1838	-3.204313	-3.204413	-3.323800	-3.323694	5.005958
1839	-3.200636	-3.200736	-3.320122	-3.320016	5.006771
1840	-3.196873	-3.196974	-3.316360	-3.316254	5.007772
1841	-3.193071	-3.193171	-3.312558	-3.312452	5.008861
1842	-3.189360	-3.189461	-3.308848	-3.308742	5.009833
1843	-3.185860	-3.185960	-3.305349	-3.305243	5.010546
1844	-3.182668	-3.182769	-3.302159	-3.302053	5.010856
1845	-3.179759	-3.179859	-3.299252	-3.299146	5.010854
1846	-3.177000	-3.177100	-3.296496	-3.296390	5.010667
1847	-3.174301	-3.174401	-3.293800	-3.293694	5.010365
1848	-3.171623	-3.171723	-3.291125	-3.291019	5.009986
1849	-3.168955	-3.169055	-3.288459	-3.288353	5.009550
1850	-3.166296	-3.166396	-3.285803	-3.285697	5.009073
1851	-3.163642	-3.163742	-3.283152	-3.283046	5.008567
1852	-3.160991	-3.161091	-3.280503	-3.280397	5.008043
1853	-3.158340	-3.158440	-3.277854	-3.277748	5.007507
1854	-3.155688	-3.155788	-3.275204	-3.275098	5.006963
1855	-3.153035	-3.153135	-3.272552	-3.272447	5.006414
1856	-3.150371	-3.150471	-3.269890	-3.269785	5.005901
1857	-3.147525	-3.147625	-3.267046	-3.266940	5.005729
1858	-3.144310	-3.144410	-3.263830	-3.263725	5.006030
1859	-3.140759	-3.140859	-3.260280	-3.260174	5.006690
1860	-3.136968	-3.137068	-3.256488	-3.256382	5.007617
1861	-3.133103	-3.133203	-3.252623	-3.252517	5.008554
1862	-3.129327	-3.129427	-3.248845	-3.248740	5.009394
1863	-3.125623	-3.125723	-3.245142	-3.245036	5.010235
1864	-3.121870	-3.121970	-3.241389	-3.241283	5.011227
1865	-3.118129	-3.118229	-3.237649	-3.237543	5.012148
1866	-3.114543	-3.114643	-3.234064	-3.233958	5.012897
1867	-3.111158	-3.111258	-3.230680	-3.230574	5.013410
1868	-3.108036	-3.108136	-3.227559	-3.227453	5.013581
1869	-3.105145	-3.105245	-3.224671	-3.224565	5.013491
1870	-3.102376	-3.102476	-3.221904	-3.221798	5.013244
1871	-3.099654	-3.099754	-3.219185	-3.219079	5.012898
1872	-3.096951	-3.097051	-3.216484	-3.216379	5.012482
1873	-3.094261	-3.094361	-3.213796	-3.213691	5.012014
1874	-3.091577	-3.091677	-3.211115	-3.211009	5.011512
1875	-3.088890	-3.088990	-3.208429	-3.208324	5.010996
1876	-3.086195	-3.086295	-3.205736	-3.205631	5.010471
1877	-3.083494	-3.083594	-3.203037	-3.202932	5.009941
1878	-3.080789	-3.080889	-3.200334	-3.200228	5.009409
1879	-3.078079	-3.078179	-3.197625	-3.197520	5.008879
1880	-3.075358	-3.075458	-3.194905	-3.194800	5.008372
1881	-3.072528	-3.072628	-3.192076	-3.191970	5.008041
1882	-3.069510	-3.069610	-3.189059	-3.188953	5.007910
1883	-3.066291	-3.066391	-3.185840	-3.185734	5.008013
1884	-3.062858	-3.062958	-3.182406	-3.182301	5.008361
1885	-3.059335	-3.059435	-3.178883	-3.178777	5.008754
1886	-3.055886	-3.055986	-3.175433	-3.175328	5.009077
1887	-3.052503	-3.052603	-3.172049	-3.171944	5.009402
1888	-3.049087	-3.049187	-3.168634	-3.168528	5.009824
1889	-3.045593	-3.045693	-3.165140	-3.165034	5.010380
1890	-3.042053	-3.042153	-3.161600	-3.161494	5.011010
1891	-3.038583	-3.038683	-3.158130	-3.158024	5.011533
1892	-3.035348	-3.035448	-3.154895	-3.154790	5.011735
1893	-3.032366	-3.032466	-3.151915	-3.151809	5.011674
1894	-3.029526	-3.029626	-3.149076	-3.148970	5.011454
1895	-3.026748	-3.026847	-3.146299	-3.146193	5.011135
1896	-3.023993	-3.024093	-3.143545	-3.143440	5.010747
1897	-3.021252	-3.021352	-3.140806	-3.140701	5.010306
1898	-3.018523	-3.018623	-3.138078	-3.137972	5.009824
1899	-3.015802	-3.015901	-3.135358	-3.135252	5.009313
1900	-3.013085	-3.013185	-3.132642	-3.132536	5.008780
1901	-3.010371	-3.010471	-3.129929	-3.129823	5.008232
1902	-3.007657	-3.007756	-3.127215	-3.127109	5.007675
1903	-3.004940	-3.005039	-3.124498	-3.124393	5.007114
1904	-3.002214	-3.002314	-3.121773	-3.121668	5.006570
1905	-2.999379	-2.999479	-3.118938	-3.118832	5.006210
1906	-2.996325	-2.996425	-3.115884	-3.115778	5.006105
1907	-2.993067	-2.993167	-3.112625	-3.112519	5.006194
1908	-2.989650	-2.989750	-3.109207	-3.109101	5.006456
1909	-2.986107	-2.986207	-3.105662	-3.105556	5.006881
1910	-2.982488	-2.982588	-3.102041	-3.101936	5.007411
1911	-2.978837	-2.978937	-3.098389	-3.098284	5.008013
1912	-2.975189	-2.975289	-3.094739	-3.094634	5.008640
1913	-2.971610	-2.971710	-3.091159	-3.091054	5.009199
1914	-2.968130	-2.968229	-3.087678	-3.087573	5.009690
1915	-2.964804	-2.964904	-3.084352	-3.084247	5.009978
1916	-2.961720	-2.961820	-3.081268	-3.081163	5.009969
1917	-2.958840	-2.958940	-3.078389	-3.078284	5.009741
1918	-2.956063	-2.956163	-3.075613	-3.075508	5.009382
1919	-2.953324	-2.953423	-3.072874	-3.072769	5.008943
1920	-2.950593	-2.950693	-3.070145	-3.070039	5.008451
1921	-2.947866	-2.947966	-3.067418	-3.067313	5.007919
1922	-2.945142	-2.945242	-3.064694	-3.064589	5.007358
1923	-2.942418	-2.942518	-3.061971	-3.061865	5.006779
1924	-2.939691	-2.939791	-3.059244	-3.059139	5.006189
1925	-2.936960	-2.937059	-3.056512	-3.056407	5.005595
1926	-2.934222	-2.934322	-3.053775	-3.053669	5.004998
1927	-2.931480	-2.931579	-3.051032	-3.050927	5.004401
1928	-2.928720	-2.928820	-3.048272	-3.048167	5.003847
1929	-2.925783	-2.925883	-3.045334	-3.045229	5.003607
1930	-2.922515	-2.922614	-3.042065	-3.041959	5.003784
1931	-2.918918	-2.919018	-3.038466	-3.038360	5.004353
1932	-2.915076	-2.915176	-3.034621	-3.034516	5.005175
1933	-2.911160	-2.911259	-3.030702	-3.030597	5.006024
1934	-2.907276	-2.907376	-3.026816	-3.026711	5.006873
1935	-2.903418	-2.903518	-3.022956	-3.022851	5.007750
1936	-2.899548	-2.899648	-3.019084	-3.018978	5.008715
1937	-2.895675	-2.895775	-3.015209	-3.015104	5.009708
1938	-2.891902	-2.892002	-3.011435	-3.011329	5.010567
1939	-2.888330	-2.888430	-3.007862	-3.007757	5.011168
1940	-2.885064	-2.885164	-3.004596	-3.004490	5.011351
1941	-2.882090	-2.882190	-3.001622	-3.001516	5.011206
1942	-2.879276	-2.879376	-2.998809	-2.998704	5.010857
1943	-2.876536	-2.876636	-2.996069	-2.995964	5.010376
1944	-2.873829	-2.873929	-2.993363	-2.993258	5.009800
1945	-2.871143	-2.871242	-2.990677	-2.990572	5.009155
1946	-2.868471	-2.868571	-2.988006	-2.987900	5.008457
1947	-2.865809	-2.865908	-2.985343	-2.985238	5.007725
1948	-2.863151	-2.863251	-2.982686	-2.982580	5.006966
1949	-2.860497	-2.860597	-2.980031	-2.979926	5.006190
1950	-2.857843	-2.857943	-2.977376	-2.977271	5.005404
1951	-2.855187	-2.855286	-2.974719	-2.974614	5.004612
1952	-2.852514	-2.852613	-2.972045	-2.971940	5.003859
1953	-2.849679	-2.849778	-2.969209	-2.969104	5.003382
1954	-2.846533	-2.846632	-2.966061	-2.965956	5.003290
1955	-2.843092	-2.843192	-2.962618	-2.962513	5.003512
1956	-2.839433	-2.839532	-2.958956	-2.958851	5.003980
1957	-2.835606	-2.835706	-2.955127	-2.955021	5.004669
1958	-2.831659	-2.831758	-2.951176	-2.951071	5.005546
1959	-2.827634	-2.827733	-2.947148	-2.947043	5.006586
1960	-2.823561	-2.823661	-2.943072	-2.942967	5.007746
1961	-2.819505	-2.819605	-2.939014	-2.938908	5.008902
1962	-2.815584	-2.815684	-2.935091	-2.934986	5.009877
1963	-2.811928	-2.812027	-2.931433	-2.931327	5.010499
1964	-2.808616	-2.808715	-2.928120	-2.928015	5.010687
1965	-2.805587	-2.805687	-2.925092	-2.924986	5.010558
1966	-2.802706	-2.802805	-2.922210	-2.922105	5.010238
1967	-2.799882	-2.799982	-2.919387	-2.919282	5.009799
1968	-2.797077	-2.797177	-2.916583	-2.916477	5.009281
1969	-2.794282	-2.794382	-2.913787	-2.913682	5.008704
1970	-2.791493	-2.791592	-2.910998	-2.910892	5.008090
1971	-2.788703	-2.788802	-2.908207	-2.908102	5.007453
1972	-2.785907	-2.786007	-2.905411	-2.905306	5.006806
1973	-2.783105	-2.783204	-2.902608	-2.902503	5.006154
1974	-2.780295	-2.780394	-2.899797	-2.899692	5.005504
1975	-2.777477	-2.777576	-2.896978	-2.896873	5.004858
1976	-2.774646	-2.774745	-2.894146	-2.894040	5.004229
1977	-2.771758	-2.771858	-2.891257	-2.891152	5.003676
1978	-2.768760	-2.768859	-2.888256	-2.888151	5.003252
1979	-2.765591	-2.765690	-2.885086	-2.884981	5.003042
1980	-2.762147	-2.762246	-2.881639	-2.881534	5.003183
1981	-2.758478	-2.758577	-2.877967	-2.877862	5.003519
1982	-2.754771	-2.754870	-2.874257	-2.874152	5.003885
1983	-2.751077	-2.751176	-2.870560	-2.870455	5.004301
1984	-2.747430	-2.747529	-2.866910	-2.866805	5.004677
1985	-2.743855	-2.743955	-2.863333	-2.863228	5.005021
1986	-2.740366	-2.740465	-2.859842	-2.859737	5.005274
1987	-2.736983	-2.737083	-2.856458	-2.856353	5.005427
1988	-2.733724	-2.733823	-2.853197	-2.853092	5.005429
1989	-2.730589	-2.730688	-2.850061	-2.849956	5.005297
1990	-2.727529	-2.727628	-2.847000	-2.846895	5.005075
1991	-2.724502	-2.724601	-2.843972	-2.843867	5.004797
1992	-2.721485	-2.721585	-2.840954	-2.840849	5.004481
1993	-2.718472	-2.718572	-2.837940	-2.837835	5.004138
1994	-2.715463	-2.715562	-2.834929	-2.834824	5.003772
1995	-2.712456	-2.712556	-2.831921	-2.831816	5.003390
1996	-2.709453	-2.709553	-2.828917	-2.828812	5.002991
1997	-2.706456	-2.706555	-2.825918	-2.825813	5.002578
1998	-2.703463	-2.703562	-2.822923	-2.822818	5.002153
1999	-2.700469	-2.700569	-2.819927	-2.819822	5.001726
2000	-2.697447	-2.697546	-2.816903	-2.816798	5.001353
2001	-2.694249	-2.694349	-2.813703	-2.813598	5.001258
2002	-2.690766	-2.690865	-2.810217	-2.810112	5.001501
2003	-2.686959	-2.687058	-2.806406	-2.806301	5.002161
2004	-2.682859	-2.682958	-2.802302	-2.802197	5.003159
2005	-2.678589	-2.678688	-2.798028	-2.797923	5.004364
2006	-2.674228	-2.674327	-2.793663	-2.793558	5.005720
2007	-2.669802	-2.669902	-2.789234	-2.789128	5.007217
2008	-2.665336	-2.665435	-2.784763	-2.784658	5.008787
2009	-2.660964	-2.661063	-2.780388	-2.780283	5.010181
2010	-2.656861	-2.656960	-2.776283	-2.776178	5.011240
2011	-2.653024	-2.653123	-2.772444	-2.772339	5.012036
2012	-2.649431	-2.649531	-2.768851	-2.768746	5.012510
2013	-2.646054	-2.646153	-2.765473	-2.765368	5.012730
2014	-2.642787	-2.642886	-2.762206	-2.762101	5.012798
2015	-2.639560	-2.639659	-2.758979	-2.758874	5.012776
2016	-2.636341	-2.636441	-2.755760	-2.755655	5.012695
2017	-2.633127	-2.633227	-2.752545	-2.752440	5.012566
2018	-2.629932	-2.630031	-2.749349	-2.749244	5.012385
2019	-2.626767	-2.626867	-2.746184	-2.746079	5.012151
2020	-2.623632	-2.623731	-2.743047	-2.742942	5.011874
2021	-2.620518	-2.620618	-2.739933	-2.739828	5.011561
2022	-2.617423	-2.617522	-2.736836	-2.736731	5.011218
2023	-2.614347	-2.614446	-2.733758	-2.733653	5.010843
